Scaledage,Scaledincome,Scaledspending_score,Scaledpurchase_frequency,Scaledlast_purchase_amount,gender_Male,gender_Other,preferred_category_Electronics,preferred_category_Groceries,preferred_category_Home & Garden,preferred_category_Sports,2,3,4,5,6,7,8,9,10
0.607843137254902,0.09112354024789737,0.31313131313131315,0.9795918367346937,0.49044817757292747,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0.09803921568627455,0.30317832106627546,0.595959595959596,0.346938775510204,0.06805547132431722,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.7843137254901961,0.21768956980553306,0.29292929292929293,1.0,0.879202296480482,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0.2549019607843137,0.6872442047528944,0.20202020202020202,0.08163265306122448,0.5476479269007621,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.3921568627450981,0.6079903975193592,0.6262626262626264,0.16326530612244897,0.08317666323003214,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.7843137254901961,0.9421850644749894,0.5555555555555557,0.836734693877551,0.04767825014656236,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0.823529411764706,0.8426926956130334,0.6767676767676769,0.5510204081632653,0.5180726544969374,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.607843137254902,0.005868182613841866,0.030303030303030304,0.7142857142857142,0.9901550528635252,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.27450980392156865,0.11706357475681217,0.19191919191919193,0.18367346938775508,0.03148563688923929,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.23529411764705888,0.5459493702539822,0.26262626262626265,0.26530612244897955,0.4708694685345786,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0.9803921568627451,0.12576582283756632,0.5353535353535355,0.7959183673469387,0.736046253057594,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
0.9215686274509803,0.7264626695229601,0.8989898989898991,0.7755102040816325,0.8106010067317606,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
0.3529411764705882,0.9880719185789661,0.595959595959596,0.32653061224489793,0.005316675763640406,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.3529411764705882,0.5786744909101518,0.9393939393939396,0.28571428571428564,0.25738371035235613,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.7450980392156864,0.24145404229425932,0.7676767676767677,0.693877551020408,0.0027897386136212024,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0.019607843137254943,0.5926197601046936,0.42424242424242425,0.26530612244897955,0.3860755655285342,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.2549019607843137,0.2654435729230051,0.23232323232323232,0.6122448979591836,0.11158954454484808,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
0.8039215686274509,0.1499220631996599,0.0202020202020202,0.9591836734693877,0.753552873632927,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.2549019607843137,0.2091873734047962,0.19191919191919193,0.6122448979591836,0.0499727090787798,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.0,0.629045836841184,0.07070707070707072,0.061224489795918366,0.7437079264964521,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.5294117647058824,0.2782135384974452,0.7979797979797981,0.14285714285714285,0.7518547718681141,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
0.27450980392156865,0.5175086897448506,0.15151515151515152,0.9387755102040816,0.20160915357713224,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
0.4117647058823529,0.6170510715268112,0.6666666666666667,0.5510204081632653,0.9298724402126671,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
0.9215686274509803,0.273303936850353,0.8282828282828284,0.2040816326530612,0.22255240867649143,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.5490196078431373,0.6927789679000409,0.060606060606060615,0.24489795918367344,0.18209109103038393,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.23529411764705888,0.38278221873984114,0.9696969696969698,0.36734693877551017,0.6675864717892737,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0.09803921568627455,0.654135651710025,0.4545454545454546,0.4081632653061224,0.3708634038854186,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.8823529411764707,0.6070734939859463,0.30303030303030304,0.38775510204081626,0.5783350516505954,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
0.607843137254902,0.13912760796539103,0.98989898989899,0.510204081632653,0.6714577395031032,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.05882352941176472,0.6253282097875283,0.4444444444444445,0.6326530612244897,0.7939030060444338,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
0.1568627450980392,0.2458301727946386,0.5757575757575758,1.0,0.013069318939899327,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.43137254901960786,0.7132259166951462,0.0,0.08163265306122448,0.23400448784037844,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
0.0,0.1612249831206395,0.6969696969696971,0.7551020408163265,0.11799785715729678,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.019607843137254943,0.3786478173528161,0.494949494949495,0.6326530612244897,0.5277356621586108,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.823529411764706,0.9369337078745343,0.030303030303030304,0.0,0.019386661814947338,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
0.03921568627450983,0.04149405263026279,0.060606060606060615,0.8979591836734693,0.5930721491095073,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0.7254901960784313,0.976777334144654,0.36363636363636365,0.5306122448979591,0.9413043038793539,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.019607843137254943,0.06659220298577129,0.585858585858586,0.5918367346938774,0.8727030141306326,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0.9215686274509803,0.43135309955071727,0.7171717171717172,0.4081632653061224,0.6299452160025876,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.7647058823529412,0.4308696413240087,0.8989898989898991,0.8775510204081631,0.17122526128530133,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.7450980392156864,0.08895631371437618,0.8585858585858587,0.7551020408163265,0.6239007823397417,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.37254901960784315,0.6771582658853537,0.32323232323232326,0.673469387755102,0.7539571835769302,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.9019607843137255,0.475139411014512,0.8484848484848486,0.38775510204081626,0.9302464269108699,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.7843137254901961,0.44054714134484735,0.32323232323232326,0.38775510204081626,0.44506438635858253,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.27450980392156865,0.0459285315373138,0.030303030303030304,0.7142857142857142,0.4094042492975115,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.9019607843137255,0.4800490126616042,0.10101010101010102,0.4081632653061224,0.060019811187256154,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.8039215686274509,0.7919545882686361,0.8888888888888891,0.836734693877551,0.44617623870459094,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.8627450980392156,0.8195283781643592,0.43434343434343436,0.6122448979591836,0.6656053530636586,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.8627450980392156,0.15578191032683442,0.35353535353535354,0.8775510204081631,0.7533001799179251,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.2941176470588236,0.6930957163934015,0.7474747474747476,0.9183673469387754,0.8947176905815999,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.9803921568627451,0.4026456834682292,0.11111111111111112,0.9795918367346937,0.8467665312228354,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.5686274509803921,0.6840767198192865,0.494949494949495,0.4081632653061224,0.8832049649261124,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.4901960784313726,0.10711933916261696,0.6565656565656567,0.44897959183673464,0.12949036731558414,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.1568627450980392,0.2126466003717627,0.2828282828282828,0.7346938775510203,0.04060282612650858,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0.23529411764705888,0.17879618901549565,0.9393939393939396,0.32653061224489793,0.5488002102411709,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.9411764705882354,0.3280680842550992,0.5757575757575758,0.44897959183673464,0.9599126690520954,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.1568627450980392,0.3316773499820787,0.595959595959596,0.5714285714285714,0.3830533486971112,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0.7843137254901961,0.023806149922063202,0.8989898989898991,0.346938775510204,0.3989022985020317,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.43137254901960786,0.42538489109686667,0.6969696969696971,0.8979591836734693,0.3642327208037682,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
0.9607843137254902,0.08653068709416595,0.6363636363636365,0.32653061224489793,0.9568601289748722,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0.8431372549019608,0.8469104518667323,0.24242424242424243,0.510204081632653,0.7113328077304061,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.6470588235294118,0.10280155706890942,0.6969696969696971,0.5510204081632653,0.9143166151171489,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.9607843137254902,0.7178521117955472,0.7777777777777779,0.5510204081632653,0.0008995896254068367,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.13725490196078433,0.5335711725529095,0.8484848484848486,0.9795918367346937,0.7620029514625912,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0.1568627450980392,0.26779418016320883,0.9090909090909092,0.346938775510204,0.060808215578062146,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.21568627450980393,0.5858680159041085,0.8484848484848486,0.5714285714285714,0.47553924838781414,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2549019607843137,0.9607231868232626,0.24242424242424243,0.7346938775510203,0.3719651484828269,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.5882352941176471,0.43143645441739115,0.48484848484848486,0.9183673469387754,0.1706693351122971,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.9607843137254902,0.7548366661387524,0.6565656565656567,0.4081632653061224,0.7962884347140519,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.0,0.5804332785969708,0.32323232323232326,0.44897959183673464,0.30916570643054964,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.0,0.4008785602947427,0.8383838383838385,0.510204081632653,0.4477126164918026,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.09803921568627455,0.3103551750868974,0.8484848484848486,0.7959183673469387,0.6697596377382902,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
0.37254901960784315,0.2641599079762272,0.12121212121212123,0.8979591836734693,0.008177168617462144,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.7254901960784313,0.5924863923180155,0.7272727272727274,0.4693877551020408,0.6210301817373198,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0.4509803921568628,0.4385216180846719,0.48484848484848486,0.18367346938775508,0.41526674348555603,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0.5098039215686275,0.7750585567938384,0.2828282828282828,0.4897959183673469,0.8978510926476236,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
0.7843137254901961,0.5033383624102894,0.16161616161616163,0.22448979591836735,0.8539127094830898,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
1.0,0.5078395252106793,0.010101010101010102,0.5714285714285714,0.5137768613419048,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0.5686274509803921,0.6211021180471621,0.9090909090909092,0.10204081632653061,0.9794509470960439,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
0.3137254901960784,0.4163158816027473,0.8888888888888891,0.36734693877551017,0.2657731416904199,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0.7058823529411765,0.5896606623377705,0.2828282828282828,0.836734693877551,0.3282491357874947,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.7254901960784313,0.9007326892780636,0.8585858585858587,0.4285714285714285,0.36221117108375284,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
0.5294117647058824,0.41441539064258265,0.19191919191919193,0.0,0.20721895405017488,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.4901960784313726,0.025223182655519316,0.6060606060606062,0.7959183673469387,0.7081892979157822,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.23529411764705888,0.40551309088181114,0.42424242424242425,0.02040816326530612,0.933278751490893,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
0.6862745098039217,0.9694837833106886,0.5757575757575758,0.6326530612244897,0.8797582226534861,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False
0.11764705882352944,0.6148421675599529,0.7676767676767677,0.4897959183673469,0.6598439363616149,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1.0,0.1832640098692162,0.585858585858586,0.7346938775510203,0.7601128024743768,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.8431372549019608,0.13948603389208875,0.35353535353535354,0.510204081632653,0.38732892635494376,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0.7843137254901961,0.6486175595362136,0.6969696969696971,0.4693877551020408,0.7194493298562677,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
0.3529411764705882,0.4460068851119872,0.27272727272727276,0.9795918367346937,0.3614227666929469,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
1.0,0.7316723486900782,0.1717171717171717,0.28571428571428564,0.7602543109547779,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.9019607843137255,0.770765781160133,0.7474747474747476,0.32653061224489793,0.7691289142256454,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0.5294117647058824,0.38555793580008163,0.7171717171717172,0.8163265306122448,0.22083409141447835,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.823529411764706,0.5732064116563445,0.36363636363636365,0.836734693877551,0.5154648553581176,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0.9019607843137255,0.5542265085146996,0.09090909090909093,0.9387755102040816,0.17592536438433704,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
0.4509803921568628,0.15129741849977907,0.18181818181818182,0.7142857142857142,0.562243515879273,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.0,0.1392276338053997,0.6060606060606062,0.3061224489795918,0.008288353852062993,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.3529411764705882,0.47738165692803974,0.8181818181818183,0.02040816326530612,0.004164392423231649,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0.6470588235294118,0.24111228734089635,0.9494949494949496,0.6530612244897959,0.10581802009420421,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.37254901960784315,0.03320024339621064,0.595959595959596,0.7755102040816325,0.9750945074494107,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.05882352941176472,0.9235469162867074,0.12121212121212123,0.8571428571428571,0.07326096185335677,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0.019607843137254943,0.5704973784894432,0.24242424242424243,0.673469387755102,0.6935836011886712,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.7450980392156864,0.6814260350590569,0.9595959595959597,0.7551020408163265,0.6273475246123678,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.5686274509803921,0.30781285165334377,0.8888888888888891,0.16326530612244897,0.8604322073301393,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
0.2941176470588236,0.4314614608773933,0.8585858585858587,0.3061224489795918,0.15132310429175008,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.3137254901960784,0.4131734031291417,0.6161616161616162,0.4693877551020408,0.8417227646713971,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
0.9215686274509803,0.780835049054339,0.29292929292929293,0.693877551020408,0.21058483433400046,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False
0.9607843137254902,0.8360159707924548,0.7474747474747476,0.5306122448979591,0.08482422625184466,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.5294117647058824,0.6005384724387133,0.5656565656565657,0.7755102040816325,0.2562617502577476,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.5882352941176471,0.7612049779526378,0.29292929292929293,0.693877551020408,0.6205753330503164,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0.607843137254902,0.3850828130600405,0.8282828282828284,0.10204081632653061,0.20052762447692402,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0.43137254901960786,0.886220606990139,0.35353535353535354,0.4897959183673469,0.6215052459215235,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.4901960784313726,0.020905400561811782,0.9494949494949496,0.9795918367346937,0.21528493743303617,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.17647058823529416,0.2776467254040627,0.07070707070707072,0.836734693877551,0.02487516930478905,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.4509803921568628,0.619601730447032,0.9090909090909092,0.5306122448979591,0.3954454484808054,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
